subject,hemisphere,communicate_contrast,percent_threshold,n_communicate_voxels,n_pointlight_voxels,n_overlap_voxels,dice
1,left,com_ind-ind,0.05,220,220,35,0.1590909090909091
1,left,com_ind-ind,0.1,440,440,105,0.2386363636363636
1,left,com_ind-ind,0.2,881,881,284,0.322360953461975
1,left,com_ind-ind,0.3,1080,1321,479,0.3990004164931278
1,left,com_ind-ind,0.4,1080,1762,614,0.4320900774102744
1,left,com_ind-ind,0.5,1080,2202,747,0.4552102376599634
1,left,com_ind-ind,0.6,1080,2642,847,0.4551316496507254
1,left,com_ind-ind,0.7,1080,2887,891,0.4492059490799092
1,left,com_ind-ind,0.8,1080,2887,891,0.4492059490799092
1,left,com_ind-ind,0.9,1080,2887,891,0.4492059490799092
1,left,com_ind-ind,1.0,1080,2887,891,0.4492059490799092
1,right,com_ind-ind,0.05,196,196,20,0.1020408163265306
1,right,com_ind-ind,0.1,393,393,80,0.2035623409669211
1,right,com_ind-ind,0.2,786,786,223,0.2837150127226463
1,right,com_ind-ind,0.3,1037,1179,398,0.3592057761732852
1,right,com_ind-ind,0.4,1037,1572,504,0.3863549252587198
1,right,com_ind-ind,0.5,1037,1964,633,0.4218593802065978
1,right,com_ind-ind,0.6,1037,2357,748,0.440777843252799
1,right,com_ind-ind,0.7,1037,2750,844,0.4457354106152627
1,right,com_ind-ind,0.8,1037,2896,880,0.4474955504703788
1,right,com_ind-ind,0.9,1037,2896,880,0.4474955504703788
1,right,com_ind-ind,1.0,1037,2896,880,0.4474955504703788
1,left,com_phy-phy,0.05,220,220,17,0.0772727272727272
1,left,com_phy-phy,0.1,440,440,36,0.0818181818181818
1,left,com_phy-phy,0.2,881,881,124,0.1407491486946651
1,left,com_phy-phy,0.3,1321,1321,307,0.2323996971990916
1,left,com_phy-phy,0.4,1762,1762,625,0.3547105561861521
1,left,com_phy-phy,0.5,2202,2202,1063,0.4827429609445958
1,left,com_phy-phy,0.6,2642,2642,1600,0.6056018168054504
1,left,com_phy-phy,0.7,3083,2887,2057,0.6891122278056951
1,left,com_phy-phy,0.8,3127,2887,2086,0.693714665779847
1,left,com_phy-phy,0.9,3127,2887,2086,0.693714665779847
1,left,com_phy-phy,1.0,3127,2887,2086,0.693714665779847
1,right,com_phy-phy,0.05,196,196,15,0.0765306122448979
1,right,com_phy-phy,0.1,393,393,40,0.1017811704834605
1,right,com_phy-phy,0.2,786,786,166,0.2111959287531806
1,right,com_phy-phy,0.3,1179,1179,344,0.2917726887192536
1,right,com_phy-phy,0.4,1572,1572,569,0.3619592875318066
1,right,com_phy-phy,0.5,1964,1964,881,0.4485743380855397
1,right,com_phy-phy,0.6,2357,2357,1305,0.5536699193890539
1,right,com_phy-phy,0.7,2501,2750,1656,0.630737002475719
1,right,com_phy-phy,0.8,2501,2896,1749,0.6481378543635353
1,right,com_phy-phy,0.9,2501,2896,1749,0.6481378543635353
1,right,com_phy-phy,1.0,2501,2896,1749,0.6481378543635353
1,left,face_first-face_noncom,0.05,220,220,5,0.0227272727272727
1,left,face_first-face_noncom,0.1,440,440,42,0.0954545454545454
1,left,face_first-face_noncom,0.2,881,881,186,0.2111237230419977
1,left,face_first-face_noncom,0.3,1103,1321,342,0.2821782178217821
1,left,face_first-face_noncom,0.4,1103,1762,443,0.3092495636998255
1,left,face_first-face_noncom,0.5,1103,2202,540,0.3267776096822995
1,left,face_first-face_noncom,0.6,1103,2642,639,0.3412550066755674
1,left,face_first-face_noncom,0.7,1103,2887,702,0.3518796992481203
1,left,face_first-face_noncom,0.8,1103,2887,702,0.3518796992481203
1,left,face_first-face_noncom,0.9,1103,2887,702,0.3518796992481203
1,left,face_first-face_noncom,1.0,1103,2887,702,0.3518796992481203
1,right,face_first-face_noncom,0.05,196,196,15,0.0765306122448979
1,right,face_first-face_noncom,0.1,393,393,42,0.1068702290076335
1,right,face_first-face_noncom,0.2,786,786,157,0.1997455470737913
1,right,face_first-face_noncom,0.3,1037,1179,316,0.2851985559566787
1,right,face_first-face_noncom,0.4,1037,1572,435,0.3334610962054427
1,right,face_first-face_noncom,0.5,1037,1964,559,0.372542485838054
1,right,face_first-face_noncom,0.6,1037,2357,672,0.3959929286977018
1,right,face_first-face_noncom,0.7,1037,2750,782,0.4129918141008714
1,right,face_first-face_noncom,0.8,1037,2896,823,0.418510043224002
1,right,face_first-face_noncom,0.9,1037,2896,823,0.418510043224002
1,right,face_first-face_noncom,1.0,1037,2896,823,0.418510043224002
1,left,face_third-face_noncom,0.05,220,220,0,0.0
1,left,face_third-face_noncom,0.1,440,440,13,0.0295454545454545
1,left,face_third-face_noncom,0.2,881,881,132,0.1498297389330306
1,left,face_third-face_noncom,0.3,1321,1321,342,0.25889477668433
1,left,face_third-face_noncom,0.4,1762,1762,667,0.3785471055618615
1,left,face_third-face_noncom,0.5,1785,2202,855,0.4288939051918736
1,left,face_third-face_noncom,0.6,1785,2642,1024,0.4626157668850237
1,left,face_third-face_noncom,0.7,1785,2887,1134,0.4854452054794521
1,left,face_third-face_noncom,0.8,1785,2887,1134,0.4854452054794521
1,left,face_third-face_noncom,0.9,1785,2887,1134,0.4854452054794521
1,left,face_third-face_noncom,1.0,1785,2887,1134,0.4854452054794521
1,right,face_third-face_noncom,0.05,196,196,19,0.096938775510204
1,right,face_third-face_noncom,0.1,393,393,69,0.1755725190839694
1,right,face_third-face_noncom,0.2,786,786,227,0.2888040712468193
1,right,face_third-face_noncom,0.3,1179,1179,467,0.3960983884648006
1,right,face_third-face_noncom,0.4,1572,1572,774,0.4923664122137404
1,right,face_third-face_noncom,0.5,1721,1964,1003,0.5443690637720489
1,right,face_third-face_noncom,0.6,1721,2357,1166,0.5718489455615497
1,right,face_third-face_noncom,0.7,1721,2750,1325,0.5927085663162603
1,right,face_third-face_noncom,0.8,1721,2896,1375,0.5956248646307126
1,right,face_third-face_noncom,0.9,1721,2896,1375,0.5956248646307126
1,right,face_third-face_noncom,1.0,1721,2896,1375,0.5956248646307126
2,left,com_ind-ind,0.05,220,220,77,0.35
2,left,com_ind-ind,0.1,440,440,124,0.2818181818181818
2,left,com_ind-ind,0.2,881,881,248,0.2814982973893303
2,left,com_ind-ind,0.3,1321,1321,418,0.3164269492808478
2,left,com_ind-ind,0.4,1512,1762,580,0.354306658521686
2,left,com_ind-ind,0.5,1512,2202,691,0.3721055465805062
2,left,com_ind-ind,0.6,1512,2642,825,0.3972075108329321
2,left,com_ind-ind,0.7,1512,3015,951,0.4201457919151756
2,left,com_ind-ind,0.8,1512,3015,951,0.4201457919151756
2,left,com_ind-ind,0.9,1512,3015,951,0.4201457919151756
2,left,com_ind-ind,1.0,1512,3015,951,0.4201457919151756
2,right,com_ind-ind,0.05,196,196,60,0.3061224489795918
2,right,com_ind-ind,0.1,393,393,165,0.4198473282442748
2,right,com_ind-ind,0.2,786,786,326,0.4147582697201017
2,right,com_ind-ind,0.3,1067,1179,448,0.3989314336598397
2,right,com_ind-ind,0.4,1067,1572,525,0.3978779840848806
2,right,com_ind-ind,0.5,1067,1964,598,0.394589244473771
2,right,com_ind-ind,0.6,1067,2357,667,0.3896028037383177
2,right,com_ind-ind,0.7,1067,2750,751,0.393502750851454
2,right,com_ind-ind,0.8,1067,3132,832,0.3962848297213622
2,right,com_ind-ind,0.9,1067,3132,832,0.3962848297213622
2,right,com_ind-ind,1.0,1067,3132,832,0.3962848297213622
2,left,com_phy-phy,0.05,220,220,16,0.0727272727272727
2,left,com_phy-phy,0.1,440,440,46,0.1045454545454545
2,left,com_phy-phy,0.2,881,881,207,0.2349602724177071
2,left,com_phy-phy,0.3,1321,1321,517,0.3913701741105223
2,left,com_phy-phy,0.4,1762,1762,884,0.5017026106696936
2,left,com_phy-phy,0.5,2202,2202,1351,0.6135331516802907
2,left,com_phy-phy,0.6,2642,2642,1859,0.7036336109008327
2,left,com_phy-phy,0.7,2964,3015,2296,0.7680214082622512
2,left,com_phy-phy,0.8,2964,3015,2296,0.7680214082622512
2,left,com_phy-phy,0.9,2964,3015,2296,0.7680214082622512
2,left,com_phy-phy,1.0,2964,3015,2296,0.7680214082622512
2,right,com_phy-phy,0.05,196,196,35,0.1785714285714285
2,right,com_phy-phy,0.1,393,393,81,0.2061068702290076
2,right,com_phy-phy,0.2,786,786,227,0.2888040712468193
2,right,com_phy-phy,0.3,1179,1179,454,0.3850720949957591
2,right,com_phy-phy,0.4,1572,1572,779,0.4955470737913486
2,right,com_phy-phy,0.5,1958,1964,1180,0.6017338092809791
2,right,com_phy-phy,0.6,1958,2357,1430,0.6628041714947857
2,right,com_phy-phy,0.7,1958,2750,1642,0.697536108751062
2,right,com_phy-phy,0.8,1958,3132,1805,0.7092337917485265
2,right,com_phy-phy,0.9,1958,3132,1805,0.7092337917485265
2,right,com_phy-phy,1.0,1958,3132,1805,0.7092337917485265
2,left,face_first-face_noncom,0.05,220,220,20,0.0909090909090909
2,left,face_first-face_noncom,0.1,440,440,55,0.125
2,left,face_first-face_noncom,0.2,881,881,204,0.23155505107832
2,left,face_first-face_noncom,0.3,1321,1321,405,0.3065859197577593
2,left,face_first-face_noncom,0.4,1762,1762,677,0.3842224744608399
2,left,face_first-face_noncom,0.5,2202,2202,1043,0.4736603088101725
2,left,face_first-face_noncom,0.6,2642,2642,1504,0.5692657077971234
2,left,face_first-face_noncom,0.7,3083,3015,2039,0.6687438504427681
2,left,face_first-face_noncom,0.8,3235,3015,2149,0.68768
2,left,face_first-face_noncom,0.9,3235,3015,2149,0.68768
2,left,face_first-face_noncom,1.0,3235,3015,2149,0.68768
2,right,face_first-face_noncom,0.05,196,196,20,0.1020408163265306
2,right,face_first-face_noncom,0.1,393,393,82,0.2086513994910941
2,right,face_first-face_noncom,0.2,786,786,274,0.3486005089058524
2,right,face_first-face_noncom,0.3,1179,1179,484,0.4105173876166242
2,right,face_first-face_noncom,0.4,1572,1572,762,0.4847328244274809
2,right,face_first-face_noncom,0.5,1964,1964,1120,0.570264765784114
2,right,face_first-face_noncom,0.6,2301,2357,1527,0.6556462000858738
2,right,face_first-face_noncom,0.7,2301,2750,1756,0.6953078598297366
2,right,face_first-face_noncom,0.8,2301,3132,1951,0.718203570771213
2,right,face_first-face_noncom,0.9,2301,3132,1951,0.718203570771213
2,right,face_first-face_noncom,1.0,2301,3132,1951,0.718203570771213
2,left,face_third-face_noncom,0.05,220,220,66,0.3
2,left,face_third-face_noncom,0.1,440,440,136,0.3090909090909091
2,left,face_third-face_noncom,0.2,881,881,351,0.398410896708286
2,left,face_third-face_noncom,0.3,1321,1321,573,0.4337623012869038
2,left,face_third-face_noncom,0.4,1762,1762,843,0.4784335981838819
2,left,face_third-face_noncom,0.5,2202,2202,1154,0.5240690281562216
2,left,face_third-face_noncom,0.6,2642,2642,1572,0.595003785011355
2,left,face_third-face_noncom,0.7,2762,3015,1848,0.6397784317119612
2,left,face_third-face_noncom,0.8,2762,3015,1848,0.6397784317119612
2,left,face_third-face_noncom,0.9,2762,3015,1848,0.6397784317119612
2,left,face_third-face_noncom,1.0,2762,3015,1848,0.6397784317119612
2,right,face_third-face_noncom,0.05,196,196,50,0.2551020408163265
2,right,face_third-face_noncom,0.1,393,393,148,0.376590330788804
2,right,face_third-face_noncom,0.2,786,786,361,0.4592875318066158
2,right,face_third-face_noncom,0.3,1179,1179,571,0.4843087362171331
2,right,face_third-face_noncom,0.4,1572,1572,885,0.5629770992366412
2,right,face_third-face_noncom,0.5,1964,1964,1245,0.6339103869653768
2,right,face_third-face_noncom,0.6,2357,2357,1650,0.7000424268137463
2,right,face_third-face_noncom,0.7,2750,2750,2078,0.7556363636363637
2,right,face_third-face_noncom,0.8,3143,3132,2551,0.8130677290836653
2,right,face_third-face_noncom,0.9,3531,3132,2842,0.8530691880534294
2,right,face_third-face_noncom,1.0,3531,3132,2842,0.8530691880534294
3,left,com_ind-ind,0.05,220,220,72,0.3272727272727272
3,left,com_ind-ind,0.1,440,440,146,0.3318181818181818
3,left,com_ind-ind,0.2,881,881,328,0.3723041997729852
3,left,com_ind-ind,0.3,1321,1321,579,0.4383043149129447
3,left,com_ind-ind,0.4,1762,1728,930,0.5329512893982808
3,left,com_ind-ind,0.5,2202,1728,1103,0.561323155216285
3,left,com_ind-ind,0.6,2642,1728,1252,0.5729977116704805
3,left,com_ind-ind,0.7,3083,1728,1388,0.5770110164207025
3,left,com_ind-ind,0.8,3523,1728,1523,0.5800799847648067
3,left,com_ind-ind,0.9,3964,1728,1616,0.567814476458187
3,left,com_ind-ind,1.0,4221,1728,1681,0.5651369978147588
3,right,com_ind-ind,0.05,196,196,43,0.2193877551020408
3,right,com_ind-ind,0.1,393,393,90,0.2290076335877862
3,right,com_ind-ind,0.2,786,786,242,0.3078880407124681
3,right,com_ind-ind,0.3,1179,1179,434,0.368108566581849
3,right,com_ind-ind,0.4,1572,1572,683,0.4344783715012723
3,right,com_ind-ind,0.5,1964,1948,999,0.5107361963190185
3,right,com_ind-ind,0.6,2357,1948,1172,0.5444831591173055
3,right,com_ind-ind,0.7,2750,1948,1366,0.5815240527884206
3,right,com_ind-ind,0.8,3143,1948,1568,0.6159890001964251
3,right,com_ind-ind,0.9,3536,1948,1768,0.6447848285922684
3,right,com_ind-ind,1.0,3816,1948,1904,0.6606523247744622
3,left,com_phy-phy,0.05,220,220,73,0.3318181818181818
3,left,com_phy-phy,0.1,440,440,157,0.3568181818181818
3,left,com_phy-phy,0.2,881,881,378,0.4290578887627695
3,left,com_phy-phy,0.3,1321,1321,660,0.4996214988644966
3,left,com_phy-phy,0.4,1762,1728,1031,0.5908309455587393
3,left,com_phy-phy,0.5,2202,1728,1188,0.6045801526717557
3,left,com_phy-phy,0.6,2642,1728,1338,0.6123569794050343
3,left,com_phy-phy,0.7,3083,1728,1458,0.6061109956350031
3,left,com_phy-phy,0.8,3523,1728,1581,0.6021710150447533
3,left,com_phy-phy,0.9,3917,1728,1673,0.5927369353410098
3,left,com_phy-phy,1.0,3917,1728,1673,0.5927369353410098
3,right,com_phy-phy,0.05,196,196,31,0.1581632653061224
3,right,com_phy-phy,0.1,393,393,112,0.2849872773536895
3,right,com_phy-phy,0.2,786,786,262,0.3333333333333333
3,right,com_phy-phy,0.3,1179,1179,487,0.4130619168787107
3,right,com_phy-phy,0.4,1572,1572,765,0.4866412213740458
3,right,com_phy-phy,0.5,1964,1948,1110,0.5674846625766872
3,right,com_phy-phy,0.6,2357,1948,1304,0.6058072009291522
3,right,com_phy-phy,0.7,2750,1948,1489,0.633886760323542
3,right,com_phy-phy,0.8,3143,1948,1658,0.6513455116872913
3,right,com_phy-phy,0.9,3536,1948,1810,0.6601021152443471
3,right,com_phy-phy,1.0,3850,1948,1926,0.6643670231114177
3,left,face_first-face_noncom,0.05,220,220,40,0.1818181818181818
3,left,face_first-face_noncom,0.1,440,440,129,0.2931818181818181
3,left,face_first-face_noncom,0.2,881,881,332,0.376844494892168
3,left,face_first-face_noncom,0.3,1321,1321,625,0.4731264193792581
3,left,face_first-face_noncom,0.4,1762,1728,973,0.5575931232091691
3,left,face_first-face_noncom,0.5,2202,1728,1111,0.5653944020356234
3,left,face_first-face_noncom,0.6,2642,1728,1234,0.5647597254004577
3,left,face_first-face_noncom,0.7,3083,1728,1339,0.5566410309706922
3,left,face_first-face_noncom,0.8,3523,1728,1475,0.5617977528089888
3,left,face_first-face_noncom,0.9,3964,1728,1600,0.5621925509486999
3,left,face_first-face_noncom,1.0,4376,1728,1723,0.5645478374836173
3,right,face_first-face_noncom,0.05,196,196,52,0.2653061224489796
3,right,face_first-face_noncom,0.1,393,393,116,0.2951653944020356
3,right,face_first-face_noncom,0.2,786,786,302,0.3842239185750636
3,right,face_first-face_noncom,0.3,1179,1179,580,0.4919423240033927
3,right,face_first-face_noncom,0.4,1572,1572,866,0.5508905852417303
3,right,face_first-face_noncom,0.5,1964,1948,1228,0.6278118609406953
3,right,face_first-face_noncom,0.6,2357,1948,1404,0.6522648083623693
3,right,face_first-face_noncom,0.7,2750,1948,1550,0.659855257556407
3,right,face_first-face_noncom,0.8,3143,1948,1688,0.66313101551758
3,right,face_first-face_noncom,0.9,3536,1948,1819,0.6633843909555069
3,right,face_first-face_noncom,1.0,3881,1948,1942,0.6663235546405901
3,left,face_third-face_noncom,0.05,220,220,68,0.3090909090909091
3,left,face_third-face_noncom,0.1,440,440,187,0.425
3,left,face_third-face_noncom,0.2,881,881,453,0.5141884222474461
3,left,face_third-face_noncom,0.3,1321,1321,800,0.6056018168054504
3,left,face_third-face_noncom,0.4,1762,1728,1173,0.6722063037249284
3,left,face_third-face_noncom,0.5,2202,1728,1361,0.6926208651399491
3,left,face_third-face_noncom,0.6,2642,1728,1505,0.6887871853546911
3,left,face_third-face_noncom,0.7,3083,1728,1604,0.6668052379962586
3,left,face_third-face_noncom,0.8,3523,1728,1662,0.6330222814701961
3,left,face_third-face_noncom,0.9,3655,1728,1674,0.6219580159762215
3,left,face_third-face_noncom,1.0,3655,1728,1674,0.6219580159762215
3,right,face_third-face_noncom,0.05,196,196,104,0.5306122448979592
3,right,face_third-face_noncom,0.1,393,393,223,0.5674300254452926
3,right,face_third-face_noncom,0.2,786,786,455,0.5788804071246819
3,right,face_third-face_noncom,0.3,1179,1179,735,0.6234096692111959
3,right,face_third-face_noncom,0.4,1572,1572,1043,0.6634860050890585
3,right,face_third-face_noncom,0.5,1964,1948,1421,0.726482617586912
3,right,face_third-face_noncom,0.6,2357,1948,1584,0.7358885017421603
3,right,face_third-face_noncom,0.7,2750,1948,1726,0.7347807577692635
3,right,face_third-face_noncom,0.8,3143,1948,1831,0.7193085837752897
3,right,face_third-face_noncom,0.9,3493,1948,1899,0.6980334497335049
3,right,face_third-face_noncom,1.0,3493,1948,1899,0.6980334497335049
4,left,com_ind-ind,0.05,220,220,95,0.4318181818181818
4,left,com_ind-ind,0.1,440,440,228,0.5181818181818182
4,left,com_ind-ind,0.2,881,881,532,0.6038592508513053
4,left,com_ind-ind,0.3,1321,1321,790,0.5980317940953823
4,left,com_ind-ind,0.4,1762,1762,1073,0.6089670828603859
4,left,com_ind-ind,0.5,2202,2202,1462,0.6639418710263397
4,left,com_ind-ind,0.6,2642,2642,1901,0.7195306585919757
4,left,com_ind-ind,0.7,2812,3083,2220,0.7531806615776081
4,left,com_ind-ind,0.8,2812,3485,2437,0.7740193743052247
4,left,com_ind-ind,0.9,2812,3485,2437,0.7740193743052247
4,left,com_ind-ind,1.0,2812,3485,2437,0.7740193743052247
4,right,com_ind-ind,0.05,196,196,84,0.4285714285714285
4,right,com_ind-ind,0.1,393,393,195,0.4961832061068702
4,right,com_ind-ind,0.2,786,786,486,0.6183206106870229
4,right,com_ind-ind,0.3,1179,1179,766,0.6497031382527566
4,right,com_ind-ind,0.4,1572,1572,1036,0.6590330788804071
4,right,com_ind-ind,0.5,1964,1964,1315,0.6695519348268839
4,right,com_ind-ind,0.6,2357,2357,1638,0.6949512091641917
4,right,com_ind-ind,0.7,2750,2750,2072,0.7534545454545455
4,right,com_ind-ind,0.8,2872,3143,2429,0.8076475477971737
4,right,com_ind-ind,0.9,2872,3460,2612,0.8250157927984839
4,right,com_ind-ind,1.0,2872,3460,2612,0.8250157927984839
4,left,com_phy-phy,0.05,220,220,28,0.1272727272727272
4,left,com_phy-phy,0.1,440,440,83,0.1886363636363636
4,left,com_phy-phy,0.2,881,881,196,0.2224744608399546
4,left,com_phy-phy,0.3,1321,1321,423,0.3202119606358819
4,left,com_phy-phy,0.4,1581,1762,656,0.3924618606042477
4,left,com_phy-phy,0.5,1581,2202,831,0.4393338620142744
4,left,com_phy-phy,0.6,1581,2642,1000,0.4735969689793985
4,left,com_phy-phy,0.7,1581,3083,1164,0.4991423670668953
4,left,com_phy-phy,0.8,1581,3485,1300,0.513225424397947
4,left,com_phy-phy,0.9,1581,3485,1300,0.513225424397947
4,left,com_phy-phy,1.0,1581,3485,1300,0.513225424397947
4,right,com_phy-phy,0.05,196,196,37,0.1887755102040816
4,right,com_phy-phy,0.1,393,393,112,0.2849872773536895
4,right,com_phy-phy,0.2,537,786,241,0.36432350718065
4,right,com_phy-phy,0.3,537,1179,302,0.351981351981352
4,right,com_phy-phy,0.4,537,1572,337,0.3195827406353722
4,right,com_phy-phy,0.5,537,1964,360,0.2878848460615754
4,right,com_phy-phy,0.6,537,2357,393,0.271596406357982
4,right,com_phy-phy,0.7,537,2750,429,0.261028293276544
4,right,com_phy-phy,0.8,537,3143,468,0.2543478260869565
4,right,com_phy-phy,0.9,537,3460,500,0.2501876407305479
4,right,com_phy-phy,1.0,537,3460,500,0.2501876407305479
4,left,face_first-face_noncom,0.05,220,220,15,0.0681818181818181
4,left,face_first-face_noncom,0.1,440,440,69,0.1568181818181818
4,left,face_first-face_noncom,0.2,881,881,275,0.3121452894438138
4,left,face_first-face_noncom,0.3,1321,1321,549,0.4155942467827404
4,left,face_first-face_noncom,0.4,1762,1762,913,0.518161180476731
4,left,face_first-face_noncom,0.5,2202,2202,1319,0.5990009082652135
4,left,face_first-face_noncom,0.6,2642,2642,1775,0.6718395155185466
4,left,face_first-face_noncom,0.7,2734,3083,2058,0.7075812274368231
4,left,face_first-face_noncom,0.8,2734,3485,2283,0.7342016401350699
4,left,face_first-face_noncom,0.9,2734,3485,2283,0.7342016401350699
4,left,face_first-face_noncom,1.0,2734,3485,2283,0.7342016401350699
4,right,face_first-face_noncom,0.05,196,196,40,0.2040816326530612
4,right,face_first-face_noncom,0.1,393,393,112,0.2849872773536895
4,right,face_first-face_noncom,0.2,786,786,302,0.3842239185750636
4,right,face_first-face_noncom,0.3,1179,1179,521,0.4418999151823579
4,right,face_first-face_noncom,0.4,1572,1572,772,0.4910941475826972
4,right,face_first-face_noncom,0.5,1964,1964,1085,0.5524439918533605
4,right,face_first-face_noncom,0.6,2357,2357,1479,0.6274925753075944
4,right,face_first-face_noncom,0.7,2506,2750,1772,0.6742770167427702
4,right,face_first-face_noncom,0.8,2506,3143,1986,0.7031332979288369
4,right,face_first-face_noncom,0.9,2506,3460,2201,0.7378478042239356
4,right,face_first-face_noncom,1.0,2506,3460,2201,0.7378478042239356
4,left,face_third-face_noncom,0.05,220,220,27,0.1227272727272727
4,left,face_third-face_noncom,0.1,440,440,87,0.1977272727272727
4,left,face_third-face_noncom,0.2,881,881,290,0.3291713961407491
4,left,face_third-face_noncom,0.3,1321,1321,577,0.4367903103709311
4,left,face_third-face_noncom,0.4,1762,1762,928,0.5266742338251986
4,left,face_third-face_noncom,0.5,2076,2202,1295,0.6054230949041608
4,left,face_third-face_noncom,0.6,2076,2642,1504,0.6375582874099195
4,left,face_third-face_noncom,0.7,2076,3083,1688,0.6543903857336694
4,left,face_third-face_noncom,0.8,2076,3485,1833,0.6592339507282863
4,left,face_third-face_noncom,0.9,2076,3485,1833,0.6592339507282863
4,left,face_third-face_noncom,1.0,2076,3485,1833,0.6592339507282863
4,right,face_third-face_noncom,0.05,196,196,31,0.1581632653061224
4,right,face_third-face_noncom,0.1,393,393,113,0.2875318066157761
4,right,face_third-face_noncom,0.2,786,786,354,0.4503816793893129
4,right,face_third-face_noncom,0.3,1179,1179,600,0.5089058524173028
4,right,face_third-face_noncom,0.4,1572,1572,884,0.5623409669211196
4,right,face_third-face_noncom,0.5,1625,1964,1077,0.6001671774867651
4,right,face_third-face_noncom,0.6,1625,2357,1236,0.6207935710698141
4,right,face_third-face_noncom,0.7,1625,2750,1369,0.6258285714285714
4,right,face_third-face_noncom,0.8,1625,3143,1457,0.6111577181208053
4,right,face_third-face_noncom,0.9,1625,3460,1532,0.6025565388397247
4,right,face_third-face_noncom,1.0,1625,3460,1532,0.6025565388397247
5,left,com_ind-ind,0.05,220,220,104,0.4727272727272727
5,left,com_ind-ind,0.1,440,440,225,0.5113636363636364
5,left,com_ind-ind,0.2,881,881,435,0.4937570942111237
5,left,com_ind-ind,0.3,1321,1321,617,0.4670704012112036
5,left,com_ind-ind,0.4,1762,1762,891,0.5056753688989785
5,left,com_ind-ind,0.5,2202,2202,1273,0.57811080835604
5,left,com_ind-ind,0.6,2642,2642,1748,0.6616199848599545
5,left,com_ind-ind,0.7,2774,2971,2014,0.7011314186248913
5,left,com_ind-ind,0.8,2774,2971,2014,0.7011314186248913
5,left,com_ind-ind,0.9,2774,2971,2014,0.7011314186248913
5,left,com_ind-ind,1.0,2774,2971,2014,0.7011314186248913
5,right,com_ind-ind,0.05,196,196,34,0.173469387755102
5,right,com_ind-ind,0.1,393,393,104,0.2646310432569974
5,right,com_ind-ind,0.2,786,786,359,0.4567430025445292
5,right,com_ind-ind,0.3,1179,1179,642,0.544529262086514
5,right,com_ind-ind,0.4,1572,1572,949,0.6036895674300254
5,right,com_ind-ind,0.5,1964,1964,1291,0.6573319755600815
5,right,com_ind-ind,0.6,2357,2357,1683,0.7140432753500212
5,right,com_ind-ind,0.7,2750,2750,2137,0.777090909090909
5,right,com_ind-ind,0.8,3143,3143,2624,0.8348711422208082
5,right,com_ind-ind,0.9,3343,3226,2814,0.8567514081290912
5,right,com_ind-ind,1.0,3343,3226,2814,0.8567514081290912
5,left,com_phy-phy,0.05,220,220,164,0.7454545454545455
5,left,com_phy-phy,0.1,440,440,286,0.65
5,left,com_phy-phy,0.2,881,881,441,0.5005675368898979
5,left,com_phy-phy,0.3,1321,1321,590,0.4466313398940197
5,left,com_phy-phy,0.4,1762,1762,786,0.4460839954597049
5,left,com_phy-phy,0.5,2202,2202,1101,0.5
5,left,com_phy-phy,0.6,2577,2642,1528,0.5855527878904004
5,left,com_phy-phy,0.7,2577,2971,1716,0.6186012977649603
5,left,com_phy-phy,0.8,2577,2971,1716,0.6186012977649603
5,left,com_phy-phy,0.9,2577,2971,1716,0.6186012977649603
5,left,com_phy-phy,1.0,2577,2971,1716,0.6186012977649603
5,right,com_phy-phy,0.05,196,196,42,0.2142857142857142
5,right,com_phy-phy,0.1,393,393,117,0.2977099236641221
5,right,com_phy-phy,0.2,786,786,314,0.3994910941475827
5,right,com_phy-phy,0.3,1179,1179,553,0.469041560644614
5,right,com_phy-phy,0.4,1572,1572,825,0.5248091603053435
5,right,com_phy-phy,0.5,1964,1964,1166,0.5936863543788188
5,right,com_phy-phy,0.6,2357,2357,1594,0.6762834111158252
5,right,com_phy-phy,0.7,2750,2750,2051,0.7458181818181818
5,right,com_phy-phy,0.8,3143,3143,2607,0.8294622971683105
5,right,com_phy-phy,0.9,3267,3226,2760,0.8501463114122901
5,right,com_phy-phy,1.0,3267,3226,2760,0.8501463114122901
5,left,face_first-face_noncom,0.05,220,220,41,0.1863636363636363
5,left,face_first-face_noncom,0.1,440,440,117,0.2659090909090909
5,left,face_first-face_noncom,0.2,881,881,289,0.3280363223609535
5,left,face_first-face_noncom,0.3,1321,1321,505,0.3822861468584406
5,left,face_first-face_noncom,0.4,1762,1762,774,0.4392735527809308
5,left,face_first-face_noncom,0.5,2202,2202,1134,0.5149863760217984
5,left,face_first-face_noncom,0.6,2377,2642,1467,0.5845786013150029
5,left,face_first-face_noncom,0.7,2377,2971,1656,0.6192969334330591
5,left,face_first-face_noncom,0.8,2377,2971,1656,0.6192969334330591
5,left,face_first-face_noncom,0.9,2377,2971,1656,0.6192969334330591
5,left,face_first-face_noncom,1.0,2377,2971,1656,0.6192969334330591
5,right,face_first-face_noncom,0.05,196,196,10,0.0510204081632653
5,right,face_first-face_noncom,0.1,393,393,84,0.2137404580152671
5,right,face_first-face_noncom,0.2,786,786,290,0.3689567430025445
5,right,face_first-face_noncom,0.3,1179,1179,526,0.4461407972858354
5,right,face_first-face_noncom,0.4,1572,1572,796,0.5063613231552163
5,right,face_first-face_noncom,0.5,1964,1964,1130,0.575356415478615
5,right,face_first-face_noncom,0.6,2357,2357,1504,0.6380992787441663
5,right,face_first-face_noncom,0.7,2750,2750,1969,0.716
