hemi,roi,trial_type,run,response,subject_label
l,MT,belief,0.5,0.5797500544381391,sub-14
l,MT,body,4.0,4.076804235453662,sub-14
l,MT,com_ind,4.0,3.357294716868724,sub-14
l,MT,com_phy,4.0,3.921082036464347,sub-14
l,MT,face_first,4.0,2.738577938978198,sub-14
l,MT,face_noncom,4.0,3.406175115711676,sub-14
l,MT,face_third,4.0,2.714148447849809,sub-14
l,MT,ind,4.0,2.591452550757789,sub-14
l,MT,interact,1.5,3.5443240803991585,sub-14
l,MT,noninteract,1.5,3.5360675240231125,sub-14
l,MT,object,4.0,3.1876044569409,sub-14
l,MT,photo,0.5,0.594149350217112,sub-14
l,MT,phy,4.0,4.014649285081028,sub-14
l,SI-STS,belief,0.5,1.075274203497362,sub-14
l,SI-STS,body,1.5,0.6256082372222675,sub-14
l,SI-STS,com_ind,1.5,1.2078642956360257,sub-14
l,SI-STS,com_phy,1.5,1.1597601222458966,sub-14
l,SI-STS,face_first,1.5,0.7335327168084108,sub-14
l,SI-STS,face_noncom,1.5,0.9913482929319252,sub-14
l,SI-STS,face_third,1.5,0.9108490876597738,sub-14
l,SI-STS,ind,1.5,0.3859908004098704,sub-14
l,SI-STS,interact,1.5,1.5553385864659437,sub-14
l,SI-STS,noninteract,1.5,0.9110045605314426,sub-14
l,SI-STS,object,1.5,0.0280866495798048,sub-14
l,SI-STS,photo,0.5,0.847720410610613,sub-14
l,SI-STS,phy,1.5,0.743913431381855,sub-14
l,TPJ,belief,0.5,0.5744513739152969,sub-14
l,TPJ,body,0.5,0.0491919429883204,sub-14
l,TPJ,com_ind,0.5,0.2920954424340786,sub-14
l,TPJ,com_phy,0.5,0.5487600494817972,sub-14
l,TPJ,face_first,0.5,0.2935953723367039,sub-14
l,TPJ,face_noncom,0.5,0.2993150492440186,sub-14
l,TPJ,face_third,0.5,0.0343107936803533,sub-14
l,TPJ,ind,0.5,-0.0736899205914529,sub-14
l,TPJ,interact,0.5,0.7751766295850357,sub-14
l,TPJ,noninteract,0.5,0.557303887411648,sub-14
l,TPJ,object,0.5,0.0952940607585329,sub-14
l,TPJ,photo,0.5,0.4310367165170412,sub-14
l,TPJ,phy,0.5,0.2995094500348394,sub-14
l,fSTS,belief,0.5,1.5630894239570874,sub-14
l,fSTS,body,4.0,-0.281443807834641,sub-14
l,fSTS,com_ind,4.0,0.1798692959561516,sub-14
l,fSTS,com_phy,4.0,0.0554652184761175,sub-14
l,fSTS,face_first,4.0,0.3049801935089088,sub-14
l,fSTS,face_noncom,4.0,0.0073461529724007,sub-14
l,fSTS,face_third,4.0,0.1563582778798757,sub-14
l,fSTS,ind,4.0,-0.2228147411111276,sub-14
l,fSTS,interact,1.5,0.311740430999572,sub-14
l,fSTS,noninteract,1.5,0.0294583849748399,sub-14
l,fSTS,object,4.0,-0.24629065188066,sub-14
l,fSTS,photo,0.5,1.3650654004591902,sub-14
l,fSTS,phy,4.0,-0.1725120465308611,sub-14
r,EBA,belief,0.5,0.0404167508090966,sub-14
r,EBA,body,4.0,1.8465383680719003,sub-14
r,EBA,com_ind,4.0,1.5692629513128964,sub-14
r,EBA,com_phy,4.0,1.7815188909799116,sub-14
r,EBA,face_first,4.0,0.99301028001889,sub-14
r,EBA,face_noncom,4.0,1.4693393096733527,sub-14
r,EBA,face_third,4.0,1.130938040766158,sub-14
r,EBA,ind,4.0,1.312250791780013,sub-14
r,EBA,interact,1.5,1.4706883413411669,sub-14
r,EBA,noninteract,1.5,1.4432744516486562,sub-14
r,EBA,object,4.0,1.1208774008699738,sub-14
r,EBA,photo,0.5,-0.0235610175126494,sub-14
r,EBA,phy,4.0,1.809435145151577,sub-14
r,EVC,belief,0.5,2.27629785098439,sub-14
r,EVC,body,4.0,3.861533982501748,sub-14
r,EVC,com_ind,4.0,5.323381983024018,sub-14
r,EVC,com_phy,4.0,5.00684630261433,sub-14
r,EVC,face_first,4.0,4.620842897632127,sub-14
r,EVC,face_noncom,4.0,4.31601174543481,sub-14
r,EVC,face_third,4.0,4.295088324111524,sub-14
r,EVC,ind,4.0,4.823814667104363,sub-14
r,EVC,interact,1.5,2.500365224949902,sub-14
r,EVC,noninteract,1.5,2.981863710189895,sub-14
r,EVC,object,4.0,4.201858069084057,sub-14
r,EVC,photo,0.5,2.1251806728664544,sub-14
r,EVC,phy,4.0,4.744091106149996,sub-14
r,FFA,belief,0.5,0.3570574294912162,sub-14
r,FFA,body,4.0,0.8732571163854532,sub-14
r,FFA,com_ind,4.0,1.4526674132807178,sub-14
r,FFA,com_phy,4.0,1.5722967048453074,sub-14
r,FFA,face_first,4.0,1.492866583586944,sub-14
r,FFA,face_noncom,4.0,1.4621301137981262,sub-14
r,FFA,face_third,4.0,1.3540778967120837,sub-14
r,FFA,ind,4.0,1.3592522912611205,sub-14
r,FFA,interact,1.5,0.871267701713948,sub-14
r,FFA,noninteract,1.5,0.8421510694430283,sub-14
r,FFA,object,4.0,0.6626860940793162,sub-14
r,FFA,photo,0.5,0.254433057214859,sub-14
r,FFA,phy,4.0,1.3579104477057158,sub-14
r,MT,belief,0.5,0.5225227943159143,sub-14
r,MT,body,4.0,3.592799847780386,sub-14
r,MT,com_ind,4.0,3.365767428762727,sub-14
r,MT,com_phy,4.0,3.636753886962527,sub-14
r,MT,face_first,4.0,2.482442939510569,sub-14
r,MT,face_noncom,4.0,3.109303361177948,sub-14
r,MT,face_third,4.0,2.5532459735278143,sub-14
r,MT,ind,4.0,2.942354639783144,sub-14
r,MT,interact,1.5,2.7703520896466243,sub-14
r,MT,noninteract,1.5,2.794231029641292,sub-14
r,MT,object,4.0,2.988056900055835,sub-14
r,MT,photo,0.5,0.4447526605558791,sub-14
r,MT,phy,4.0,3.724994030147713,sub-14
r,SI-STS,belief,0.5,0.495894707333412,sub-14
r,SI-STS,body,1.5,0.3389476893581089,sub-14
r,SI-STS,com_ind,1.5,0.4540774565533699,sub-14
r,SI-STS,com_phy,1.5,0.4503072192472493,sub-14
r,SI-STS,face_first,1.5,0.5269563912380646,sub-14
r,SI-STS,face_noncom,1.5,0.3150437523821892,sub-14
r,SI-STS,face_third,1.5,0.3304869850070398,sub-14
r,SI-STS,ind,1.5,0.116540866525178,sub-14
r,SI-STS,interact,1.5,0.940173861551771,sub-14
r,SI-STS,noninteract,1.5,0.5693614946649957,sub-14
r,SI-STS,object,1.5,0.3487492589589919,sub-14
r,SI-STS,photo,0.5,0.3250709995733272,sub-14
r,SI-STS,phy,1.5,0.2909544578684706,sub-14
r,TPJ,belief,0.5,0.2462089203976362,sub-14
r,TPJ,body,0.5,0.4872064777259455,sub-14
r,TPJ,com_ind,0.5,0.5211802334489699,sub-14
r,TPJ,com_phy,0.5,0.5333048544219513,sub-14
r,TPJ,face_first,0.5,0.28746155411276,sub-14
r,TPJ,face_noncom,0.5,0.2978979053305874,sub-14
r,TPJ,face_third,0.5,0.3305944898018026,sub-14
r,TPJ,ind,0.5,0.0998556190651506,sub-14
r,TPJ,interact,0.5,0.9276665208932277,sub-14
r,TPJ,noninteract,0.5,0.7020417920368862,sub-14
r,TPJ,object,0.5,0.3227858085621419,sub-14
r,TPJ,photo,0.5,0.0675783936987832,sub-14
r,TPJ,phy,0.5,0.3170850450236646,sub-14
r,fSTS,belief,0.5,0.1876777289843788,sub-14
r,fSTS,body,4.0,0.1203560436956939,sub-14
r,fSTS,com_ind,4.0,0.1637465427459556,sub-14
r,fSTS,com_phy,4.0,0.205934891413156,sub-14
r,fSTS,face_first,4.0,0.2016932976590332,sub-14
r,fSTS,face_noncom,4.0,0.1204995485284629,sub-14
r,fSTS,face_third,4.0,0.1031760885239724,sub-14
r,fSTS,ind,4.0,0.0682721828919719,sub-14
r,fSTS,interact,1.5,0.3030539590951563,sub-14
r,fSTS,noninteract,1.5,0.2047488334212476,sub-14
r,fSTS,object,4.0,0.0563253341474924,sub-14
r,fSTS,photo,0.5,0.1060402192878822,sub-14
r,fSTS,phy,4.0,0.1144008881183822,sub-14
l,EBA,belief,0.5,-0.3001752366836923,sub-15
l,EBA,body,4.0,1.0591629935627336,sub-15
l,EBA,com_ind,4.0,0.569378789676581,sub-15
l,EBA,com_phy,4.0,0.8290862625243292,sub-15
l,EBA,face_first,4.0,0.1657105475095454,sub-15
l,EBA,face_noncom,4.0,0.5612281041350695,sub-15
l,EBA,face_third,4.0,0.2989908179528181,sub-15
l,EBA,ind,4.0,0.4905515819226493,sub-15
l,EBA,interact,1.5,0.4422172152530719,sub-15
l,EBA,noninteract,1.5,0.500489495127928,sub-15
l,EBA,object,4.0,0.2945705103267573,sub-15
l,EBA,photo,0.5,-0.3246098996163252,sub-15
l,EBA,phy,4.0,0.9255857503980331,sub-15
l,EVC,belief,0.5,0.9168228751512412,sub-15
l,EVC,body,4.0,2.7900615560073496,sub-15
l,EVC,com_ind,4.0,3.1617566779996378,sub-15
l,EVC,com_phy,4.0,3.1907068826818,sub-15
l,EVC,face_first,4.0,2.815380509881685,sub-15
l,EVC,face_noncom,4.0,2.936824218201324,sub-15
l,EVC,face_third,4.0,2.773623467851648,sub-15
l,EVC,ind,4.0,3.165283090246135,sub-15
l,EVC,interact,1.5,1.359802847951995,sub-15
l,EVC,noninteract,1.5,1.5547294399939793,sub-15
l,EVC,object,4.0,2.554400755087017,sub-15
l,EVC,photo,0.5,0.9031074163252384,sub-15
l,EVC,phy,4.0,3.139715275845757,sub-15
l,FFA,belief,0.5,0.1773557958779181,sub-15
l,FFA,body,4.0,0.9444137877138298,sub-15
l,FFA,com_ind,4.0,1.328886383490928,sub-15
l,FFA,com_phy,4.0,1.584798283509048,sub-15
l,FFA,face_first,4.0,1.2862447947585045,sub-15
l,FFA,face_noncom,4.0,1.6194819097164046,sub-15
l,FFA,face_third,4.0,1.46637612493161,sub-15
l,FFA,ind,4.0,1.23190337903627,sub-15
l,FFA,interact,1.5,0.3770522568514784,sub-15
l,FFA,noninteract,1.5,0.4589209529177303,sub-15
l,FFA,object,4.0,0.388679008355777,sub-15
l,FFA,photo,0.5,0.0944930220848737,sub-15
l,FFA,phy,4.0,1.454243723625505,sub-15
l,MT,belief,0.5,0.2077747594174251,sub-15
l,MT,body,4.0,3.2082671843421697,sub-15
l,MT,com_ind,4.0,2.1079788880165657,sub-15
l,MT,com_phy,4.0,2.784223636350626,sub-15
l,MT,face_first,4.0,1.3316769293116963,sub-15
l,MT,face_noncom,4.0,2.2565835251187454,sub-15
l,MT,face_third,4.0,1.7375005800505452,sub-15
l,MT,ind,4.0,1.694698207623958,sub-15
l,MT,interact,1.5,2.1585183875914864,sub-15
l,MT,noninteract,1.5,2.3751341463585844,sub-15
l,MT,object,4.0,2.10350889054723,sub-15
l,MT,photo,0.5,0.122998523844291,sub-15
l,MT,phy,4.0,3.1806359982329195,sub-15
l,SI-STS,belief,0.5,0.4204063728364643,sub-15
l,SI-STS,body,1.5,-0.0696664891405711,sub-15
l,SI-STS,com_ind,1.5,0.1010840259566902,sub-15
l,SI-STS,com_phy,1.5,0.1398368219722882,sub-15
l,SI-STS,face_first,1.5,0.0835572541391581,sub-15
l,SI-STS,face_noncom,1.5,0.0879521891754165,sub-15
l,SI-STS,face_third,1.5,0.0958145495510788,sub-15
l,SI-STS,ind,1.5,0.0933216556871383,sub-15
l,SI-STS,interact,1.5,0.0738455291757738,sub-15
l,SI-STS,noninteract,1.5,-0.0284350608789508,sub-15
l,SI-STS,object,1.5,-0.0976448269608337,sub-15
l,SI-STS,photo,0.5,0.2522240710975768,sub-15
l,SI-STS,phy,1.5,-0.0775580845701925,sub-15
l,TPJ,belief,0.5,0.2438902660389084,sub-15
l,TPJ,body,0.5,-0.5401290359569108,sub-15
l,TPJ,com_ind,0.5,-0.1481335159321977,sub-15
l,TPJ,com_phy,0.5,-0.003502848337518,sub-15
l,TPJ,face_first,0.5,-0.1576048718712897,sub-15
l,TPJ,face_noncom,0.5,-0.3882233363694164,sub-15
l,TPJ,face_third,0.5,-0.3055092705831864,sub-15
l,TPJ,ind,0.5,0.0179016567460526,sub-15
l,TPJ,interact,0.5,0.2447165188664837,sub-15
l,TPJ,noninteract,0.5,0.1397240820989079,sub-15
l,TPJ,object,0.5,-0.3995357323002401,sub-15
l,TPJ,photo,0.5,-0.0633443680497182,sub-15
l,TPJ,phy,0.5,-0.1248826040635138,sub-15
l,fSTS,belief,0.5,0.4215618928034674,sub-15
l,fSTS,body,4.0,0.2181432439406061,sub-15
l,fSTS,com_ind,4.0,0.1687183672816334,sub-15
l,fSTS,com_phy,4.0,0.2129566404712571,sub-15
l,fSTS,face_first,4.0,0.3394292928582675,sub-15
l,fSTS,face_noncom,4.0,0.1849011271211758,sub-15
l,fSTS,face_third,4.0,0.3656204646765562,sub-15
l,fSTS,ind,4.0,0.1961573183452206,sub-15
l,fSTS,interact,1.5,0.2325723905478487,sub-15
l,fSTS,noninteract,1.5,0.1740792834660325,sub-15
l,fSTS,object,4.0,0.1733849413400613,sub-15
l,fSTS,photo,0.5,0.4003554227673609,sub-15
l,fSTS,phy,4.0,0.1478718449271086,sub-15
r,EBA,belief,0.5,-0.1890350245551714,sub-15
r,EBA,body,4.0,1.3250066906696352,sub-15
r,EBA,com_ind,4.0,0.8555145191839952,sub-15
r,EBA,com_phy,4.0,1.2506562481057824,sub-15
r,EBA,face_first,4.0,0.1992741886745328,sub-15
r,EBA,face_noncom,4.0,0.6294036067631018,sub-15
r,EBA,face_third,4.0,0.3526516310965008,sub-15
r,EBA,ind,4.0,0.7000694001594482,sub-15
r,EBA,interact,1.5,0.7872534789800791,sub-15
r,EBA,noninteract,1.5,0.7519678689028924,sub-15
r,EBA,object,4.0,0.3584290397031403,sub-15
r,EBA,photo,0.5,-0.2518428953259464,sub-15
r,EBA,phy,4.0,1.2391691864954206,sub-15
r,EVC,belief,0.5,1.3113886963100818,sub-15
r,EVC,body,4.0,2.9150398196038445,sub-15
r,EVC,com_ind,4.0,3.3146917751907674,sub-15
r,EVC,com_phy,4.0,3.4519687858818022,sub-15
r,EVC,face_first,4.0,3.097102450957106,sub-15
r,EVC,face_noncom,4.0,3.048455363268203,sub-15
r,EVC,face_third,4.0,3.096684546715861,sub-15
r,EVC,ind,4.0,3.301803249338999,sub-15
r,EVC,interact,1.5,1.195224555411034,sub-15
r,EVC,noninteract,1.5,1.4983045173441436,sub-15
r,EVC,object,4.0,3.37806875302174,sub-15
r,EVC,photo,0.5,1.3128221669591595,sub-15
r,EVC,phy,4.0,3.363400905705655,sub-15
r,FFA,belief,0.5,0.0334224849701965,sub-15
r,FFA,body,4.0,0.8279979600035515,sub-15
r,FFA,com_ind,4.0,1.1975431402693335,sub-15
r,FFA,com_phy,4.0,1.3779586566583353,sub-15
r,FFA,face_first,4.0,1.3600556471993224,sub-15
r,FFA,face_noncom,4.0,1.66689871062725,sub-15
r,FFA,face_third,4.0,1.4748632375072888,sub-15
r,FFA,ind,4.0,1.1079328555509185,sub-15
r,FFA,interact,1.5,0.2961617002629969,sub-15
r,FFA,noninteract,1.5,0.3518995341987526,sub-15
r,FFA,object,4.0,0.5881789024159922,sub-15
r,FFA,photo,0.5,0.0008751495338288,sub-15
r,FFA,phy,4.0,1.287390358875156,sub-15
r,MT,belief,0.5,0.1093836376807844,sub-15
r,MT,body,4.0,3.158516126761101,sub-15
r,MT,com_ind,4.0,2.071455786768118,sub-15
r,MT,com_phy,4.0,2.9122682325865274,sub-15
r,MT,face_first,4.0,1.120169430745824,sub-15
r,MT,face_noncom,4.0,2.2188704891966693,sub-15
r,MT,face_third,4.0,1.6011552115439314,sub-15
r,MT,ind,4.0,1.7569423812885132,sub-15
r,MT,interact,1.5,2.4920020814725774,sub-15
r,MT,noninteract,1.5,2.5108579365180868,sub-15
r,MT,object,4.0,2.127298106626407,sub-15
r,MT,photo,0.5,0.0976307344824471,sub-15
r,MT,phy,4.0,3.0098528466726457,sub-15
r,SI-STS,belief,0.5,0.073602642982899,sub-15
r,SI-STS,body,1.5,0.5767052430395793,sub-15
r,SI-STS,com_ind,1.5,0.8269018961027856,sub-15
r,SI-STS,com_phy,1.5,0.8271629580039092,sub-15
r,SI-STS,face_first,1.5,0.4494781541482394,sub-15
r,SI-STS,face_noncom,1.5,0.6404629263848812,sub-15
r,SI-STS,face_third,1.5,0.8478222607476986,sub-15
r,SI-STS,ind,1.5,0.5391648719425477,sub-15
r,SI-STS,interact,1.5,0.5616730288586983,sub-15
r,SI-STS,noninteract,1.5,0.2781589112722614,sub-15
r,SI-STS,object,1.5,0.4428184101892013,sub-15
r,SI-STS,photo,0.5,-0.073360194871329,sub-15
r,SI-STS,phy,1.5,0.5298124013419527,sub-15
r,TPJ,belief,0.5,0.0808838991147789,sub-15
r,TPJ,body,0.5,-0.3718502837322486,sub-15
r,TPJ,com_ind,0.5,0.0160056889885562,sub-15
r,TPJ,com_phy,0.5,0.2131628588664583,sub-15
r,TPJ,face_first,0.5,-0.099285441061873,sub-15
r,TPJ,face_noncom,0.5,-0.2550330219552942,sub-15
r,TPJ,face_third,0.5,-0.2273421748489676,sub-15
r,TPJ,ind,0.5,0.0809463292217615,sub-15
r,TPJ,interact,0.5,0.2913441014534075,sub-15
r,TPJ,noninteract,0.5,0.1382582261311117,sub-15
r,TPJ,object,0.5,-0.2188172035319743,sub-15
r,TPJ,photo,0.5,-0.3322433536865926,sub-15
r,TPJ,phy,0.5,0.0229244862997105,sub-15
r,fSTS,belief,0.5,0.1295866675899922,sub-15
r,fSTS,body,4.0,0.3672753134749649,sub-15
r,fSTS,com_ind,4.0,0.5774781928559043,sub-15
r,fSTS,com_phy,4.0,0.7373797436047888,sub-15
r,fSTS,face_first,4.0,0.7853097288558757,sub-15
r,fSTS,face_noncom,4.0,0.6124198896335158,sub-15
r,fSTS,face_third,4.0,0.8985632093014225,sub-15
r,fSTS,ind,4.0,0.5302075616869426,sub-15
r,fSTS,interact,1.5,0.5411380374038952,sub-15
r,fSTS,noninteract,1.5,0.2921108180877869,sub-15
r,fSTS,object,4.0,0.3426260294841838,sub-15
r,fSTS,photo,0.5,0.0492511434031876,sub-15
r,fSTS,phy,4.0,0.5709354944242724,sub-15
l,EBA,belief,0.5,-0.1483931007786403,sub-16
l,EBA,body,4.0,0.9244812792390684,sub-16
l,EBA,com_ind,4.0,0.5982397938103436,sub-16
l,EBA,com_phy,4.0,0.914828887155288,sub-16
l,EBA,face_first,4.0,0.326057272868399,sub-16
l,EBA,face_noncom,4.0,0.313336800436844,sub-16
l,EBA,face_third,4.0,0.3117373534175958,sub-16
l,EBA,ind,4.0,0.4411717667291401,sub-16
l,EBA,interact,1.5,0.6894776466917673,sub-16
l,EBA,noninteract,1.5,0.8734403173932371,sub-16
l,EBA,object,4.0,0.4384015015033795,sub-16
l,EBA,photo,0.5,-0.1114796526233071,sub-16
l,EBA,phy,4.0,0.9229848961200078,sub-16
l,EVC,belief,0.5,2.2013301319292555,sub-16
l,EVC,body,4.0,3.224921533670664,sub-16
l,EVC,com_ind,4.0,3.879367215454241,sub-16
l,EVC,com_phy,4.0,3.809721997806176,sub-16
l,EVC,face_first,4.0,3.553038303733183,sub-16
l,EVC,face_noncom,4.0,3.0791970379506632,sub-16
l,EVC,face_third,4.0,3.3074827490080394,sub-16
l,EVC,ind,4.0,3.455384709550586,sub-16
l,EVC,interact,1.5,1.4913887120489788,sub-16
l,EVC,noninteract,1.5,2.2101332144854857,sub-16
l,EVC,object,4.0,3.175438856186082,sub-16
l,EVC,photo,0.5,2.2748438156924493,sub-16
l,EVC,phy,4.0,3.5971217239207145,sub-16
l,FFA,belief,0.5,1.222122504639085,sub-16
l,FFA,body,4.0,0.3841386530190874,sub-16
l,FFA,com_ind,4.0,0.383232531819311,sub-16
l,FFA,com_phy,4.0,0.5455489001621044,sub-16
l,FFA,face_first,4.0,0.8727777429390886,sub-16
l,FFA,face_noncom,4.0,0.4798349617723036,sub-16
l,FFA,face_third,4.0,0.7447621374702375,sub-16
l,FFA,ind,4.0,0.4855940433280253,sub-16
l,FFA,interact,1.5,-0.0244623468115813,sub-16
l,FFA,noninteract,1.5,0.1713181810150337,sub-16
l,FFA,object,4.0,0.3075158627660027,sub-16
l,FFA,photo,0.5,1.0440098922105974,sub-16
l,FFA,phy,4.0,0.4662483303910094,sub-16
l,MT,belief,0.5,1.1007244730513253,sub-16
l,MT,body,4.0,1.9518475470726395,sub-16
l,MT,com_ind,4.0,1.6901602609212982,sub-16
l,MT,com_phy,4.0,2.123140838395853,sub-16
l,MT,face_first,4.0,1.5050448313238622,sub-16
l,MT,face_noncom,4.0,1.4282147249605104,sub-16
l,MT,face_third,4.0,1.400981325538622,sub-16
l,MT,ind,4.0,1.2649024907277868,sub-16
l,MT,interact,1.5,1.5690681235181747,sub-16
l,MT,noninteract,1.5,1.9428027376450647,sub-16
l,MT,object,4.0,1.6765574467155122,sub-16
l,MT,photo,0.5,1.175173739900419,sub-16
l,MT,phy,4.0,2.077547329696696,sub-16
l,SI-STS,belief,0.5,0.4789790498641175,sub-16
l,SI-STS,body,1.5,-0.1132411204304721,sub-16
l,SI-STS,com_ind,1.5,-0.0561575739400593,sub-16
l,SI-STS,com_phy,1.5,-0.0269970081592935,sub-16
l,SI-STS,face_first,1.5,-0.0501100199354188,sub-16
l,SI-STS,face_noncom,1.5,-0.1628982578883154,sub-16
l,SI-STS,face_third,1.5,0.0700633059992035,sub-16
l,SI-STS,ind,1.5,0.0286884061067967,sub-16
l,SI-STS,interact,1.5,-0.0247396736333092,sub-16
l,SI-STS,noninteract,1.5,-0.0466985553656658,sub-16
l,SI-STS,object,1.5,-0.2917380459548048,sub-16
l,SI-STS,photo,0.5,0.3198162270941096,sub-16
l,SI-STS,phy,1.5,-0.0397631130124112,sub-16
l,TPJ,belief,0.5,0.7595124355076964,sub-16
l,TPJ,body,0.5,0.1309785854871222,sub-16
l,TPJ,com_ind,0.5,0.0626710115310841,sub-16
l,TPJ,com_phy,0.5,0.012922923640331,sub-16
l,TPJ,face_first,0.5,-0.0442373945318851,sub-16
l,TPJ,face_noncom,0.5,0.0402185630729364,sub-16
l,TPJ,face_third,0.5,0.0720217240525006,sub-16
l,TPJ,ind,0.5,0.0185009404932307,sub-16
l,TPJ,interact,0.5,0.0318444058957617,sub-16
l,TPJ,noninteract,0.5,0.0832282383222928,sub-16
l,TPJ,object,0.5,-0.2708625708780081,sub-16
l,TPJ,photo,0.5,0.5426531269825702,sub-16
l,TPJ,phy,0.5,-0.0961544109877048,sub-16
l,fSTS,belief,0.5,0.5764452252743456,sub-16
l,fSTS,body,4.0,-0.1308580330200071,sub-16
l,fSTS,com_ind,4.0,-0.0589602685781815,sub-16
l,fSTS,com_phy,4.0,0.0464936675691138,sub-16
l,fSTS,face_first,4.0,0.1391190155131006,sub-16
l,fSTS,face_noncom,4.0,-0.0360976785755087,sub-16
l,fSTS,face_third,4.0,0.0746953213734092,sub-16
l,fSTS,ind,4.0,0.0054068913481868,sub-16
l,fSTS,interact,1.5,-0.0885309757817282,sub-16
l,fSTS,noninteract,1.5,-0.0490987711475023,sub-16
l,fSTS,object,4.0,0.0178666345094925,sub-16
l,fSTS,photo,0.5,0.5043163128619792,sub-16
l,fSTS,phy,4.0,-0.0679702630786669,sub-16
r,EBA,belief,0.5,-0.6217708159541593,sub-16
r,EBA,body,4.0,1.433549870151538,sub-16
r,EBA,com_ind,4.0,1.1579090098032176,sub-16
r,EBA,com_phy,4.0,1.679562110211611,sub-16
r,EBA,face_first,4.0,0.63079613888997,sub-16
r,EBA,face_noncom,4.0,0.9968984746973232,sub-16
r,EBA,face_third,4.0,0.8399100924496167,sub-16
r,EBA,ind,4.0,0.8076171459032451,sub-16
r,EBA,interact,1.5,1.253440391417762,sub-16
r,EBA,noninteract,1.5,1.1184497331702312,sub-16
r,EBA,object,4.0,0.4832144494440387,sub-16
r,EBA,photo,0.5,-0.5030974383605551,sub-16
r,EBA,phy,4.0,1.2117393722568293,sub-16
r,EVC,belief,0.5,1.0628772924672858,sub-16
r,EVC,body,4.0,1.7866351506052995,sub-16
r,EVC,com_ind,4.0,2.294672566518891,sub-16
r,EVC,com_phy,4.0,2.355965938987292,sub-16
r,EVC,face_first,4.0,2.260890880267304,sub-16
r,EVC,face_noncom,4.0,1.941026953849705,sub-16
r,EVC,face_third,4.0,2.003349177246003,sub-16
r,EVC,ind,4.0,2.137386887805639,sub-16
r,EVC,interact,1.5,0.9525946999099132,sub-16
r,EVC,noninteract,1.5,1.333792058625391,sub-16
r,EVC,object,4.0,2.1517306568036,sub-16
r,EVC,photo,0.5,1.106505768157778,sub-16
r,EVC,phy,4.0,2.114613301680675,sub-16
r,FFA,belief,0.5,0.2537568618144448,sub-16
r,FFA,body,4.0,0.7082205761629305,sub-16
r,FFA,com_ind,4.0,1.2328414976257571,sub-16
r,FFA,com_phy,4.0,1.3137255727658836,sub-16
r,FFA,face_first,4.0,1.6580974699487574,sub-16
r,FFA,face_noncom,4.0,1.3319249123245815,sub-16
r,FFA,face_third,4.0,1.6308888885114077,sub-16
r,FFA,ind,4.0,1.0966234788067402,sub-16
r,FFA,interact,1.5,0.4850396998130278,sub-16
r,FFA,noninteract,1.5,0.5348339423338041,sub-16
r,FFA,object,4.0,0.3709719947502877,sub-16
r,FFA,photo,0.5,0.1422824194474766,sub-16
r,FFA,phy,4.0,0.9646719767052688,sub-16
r,MT,belief,0.5,-0.5554584977684733,sub-16
r,MT,body,4.0,2.245804483366532,sub-16
r,MT,com_ind,4.0,2.2078064428235,sub-16
r,MT,com_phy,4.0,2.687370208346457,sub-16
r,MT,face_first,4.0,1.6385046150806917,sub-16
r,MT,face_noncom,4.0,1.7748761127649468,sub-16
r,MT,face_third,4.0,1.6740395570072424,sub-16
r,MT,ind,4.0,1.7644858411510038,sub-16
r,MT,interact,1.5,1.932525996638782,sub-16
r,MT,noninteract,1.5,1.96184204340247,sub-16
r,MT,object,4.0,1.523721973228231,sub-16
r,MT,photo,0.5,-0.3348721935189236,sub-16
r,MT,phy,4.0,2.563592687789156,sub-16
r,SI-STS,belief,0.5,0.4417883451928911,sub-16
r,SI-STS,body,1.5,0.3537240085917936,sub-16
r,SI-STS,com_ind,1.5,0.5648031093133146,sub-16
r,SI-STS,com_phy,1.5,0.6874688011469734,sub-16
r,SI-STS,face_first,1.5,0.714342363201709,sub-16
r,SI-STS,face_noncom,1.5,0.2493716474059892,sub-16
r,SI-STS,face_third,1.5,0.5944951632699972,sub-16
r,SI-STS,ind,1.5,0.4374211265038882,sub-16
r,SI-STS,interact,1.5,0.77020448639237,sub-16
r,SI-STS,noninteract,1.5,0.5210780055225142,sub-16
r,SI-STS,object,1.5,0.2937400977884356,sub-16
r,SI-STS,photo,0.5,0.141905074883706,sub-16
r,SI-STS,phy,1.5,0.3546769650417903,sub-16
r,TPJ,belief,0.5,0.8478311585871793,sub-16
r,TPJ,body,0.5,0.2873015029105709,sub-16
r,TPJ,com_ind,0.5,0.1706317709055468,sub-16
r,TPJ,com_phy,0.5,0.2587087284092028,sub-16
r,TPJ,face_first,0.5,0.2940214046091352,sub-16
r,TPJ,face_noncom,0.5,0.0750272503034251,sub-16
r,TPJ,face_third,0.5,0.3623191703038516,sub-16
r,TPJ,ind,0.5,0.2323202074546347,sub-16
r,TPJ,interact,0.5,0.1262108658975623,sub-16
r,TPJ,noninteract,0.5,0.1425501416714804,sub-16
r,TPJ,object,0.5,-0.1845639644106899,sub-16
r,TPJ,photo,0.5,0.3706254092668399,sub-16
r,TPJ,phy,0.5,0.0380777156659229,sub-16
r,fSTS,belief,0.5,0.7645975548748309,sub-16
r,fSTS,body,4.0,-0.0147142570687241,sub-16
r,fSTS,com_ind,4.0,-0.0133721479170962,sub-16
r,fSTS,com_phy,4.0,0.0390394661306234,sub-16
r,fSTS,face_first,4.0,0.2024174177506542,sub-16
