subject,roi,hemi,n_voxels,pair,cond1,cond2,r_w1_reliability,r_w2_reliability,r_b_between,within_decoding_index
21,FFA,l,106,face,face_first,face_noncom,0.9608723508070268,0.985833431987145,0.9573979316646382,0.0159549597324477
21,EBA,l,114,dyad,com_ind,ind,0.5335176936498053,0.8907730279893438,0.8562787782761689,-0.1441334174565944
21,EBA,l,114,face,face_first,face_noncom,0.8858030955304095,0.971239323267686,0.8353352146605512,0.0931859947384965
21,EVC,l,249,dyad,com_ind,ind,0.9767510284718304,0.9921891550057592,0.9851792772335,-0.0007091854947052
21,EVC,l,249,face,face_first,face_noncom,0.9871792194833238,0.9739217358415274,0.9857127862332574,-0.0051623085708317
21,MT,l,164,dyad,com_ind,ind,0.9690427157199368,0.9697018818283166,0.9642236595463838,0.0051486392277428
21,MT,l,164,face,face_first,face_noncom,0.9915322911872329,0.9704403020998664,0.9206296283997326,0.0603566682438169
21,SI-STS,r,196,dyad,com_ind,ind,0.95680597803822,0.8901788017997336,0.913804773193243,0.0096876167257338
21,SI-STS,r,196,face,face_first,face_noncom,0.9511783946041702,0.9631473198516703,0.9373847758472804,0.0197780813806398
21,fSTS,r,89,dyad,com_ind,ind,0.9679770921026688,0.969453504054838,0.9694810164719484,-0.000765718393195
21,fSTS,r,89,face,face_first,face_noncom,0.9923689078194236,0.988233655862029,0.9769358051736866,0.0133654766670398
21,FFA,r,107,dyad,com_ind,ind,0.9630965467806472,0.9645358131139048,0.9535524975771984,0.0102636823700776
21,FFA,r,107,face,face_first,face_noncom,0.9034529407488732,0.907916894899408,0.9268301256091478,-0.0211452077850072
21,EBA,r,149,dyad,com_ind,ind,0.7699995047589374,0.918302519848572,0.8259288629736488,0.0182221493301059
21,EBA,r,149,face,face_first,face_noncom,0.9130663757631876,0.9415368934716318,0.8411757118297682,0.0861259227876414
21,EVC,r,263,dyad,com_ind,ind,0.9678917845597416,0.9872531979235948,0.9768616864497276,0.0007108047919404
21,EVC,r,263,face,face_first,face_noncom,0.9884278331583288,0.9839287301144772,0.983384147604764,0.002794134031639
21,MT,r,165,dyad,com_ind,ind,0.9631062128508352,0.9685376841173754,0.9617899713004864,0.0040319771836188
21,MT,r,165,face,face_first,face_noncom,0.991099839279223,0.9567075954819626,0.9422432643700748,0.0316604530105179
22,SI-STS,l,207,dyad,com_ind,ind,0.7657985805562723,0.8100577816685913,0.7377341240583812,0.0501940570540505
22,SI-STS,l,207,face,face_first,face_noncom,0.1976499092310386,0.8202714869633556,0.5842888435137183,-0.0753281454165212
22,TPJ,l,297,dyad,com_ind,ind,0.8425423973344356,0.8450481799256988,0.8225357709354504,0.0212595176946168
22,TPJ,l,297,face,face_first,face_noncom,0.3262898241000096,0.9426370381580736,0.6418453664729796,-0.007381935343938
22,fSTS,l,23,dyad,com_ind,ind,0.8838647127762504,0.8376954521037592,0.919898244844494,-0.0591181624044893
22,fSTS,l,23,face,face_first,face_noncom,0.8273413325382141,0.8116202455721578,0.7537583062989841,0.0657224827562018
22,FFA,l,106,dyad,com_ind,ind,0.9863816425514084,0.963475029768296,0.973501360673733,0.001426975486119
22,FFA,l,106,face,face_first,face_noncom,0.845634286026707,0.9685136486111148,0.914629466909368,-0.0075554995904569
22,EBA,l,114,dyad,com_ind,ind,0.9612952301316348,0.8730749490197379,0.9077618883097422,0.009423201265944
22,EBA,l,114,face,face_first,face_noncom,0.7980636502708122,0.8256736585581191,0.6665452199721846,0.145323434442281
22,EVC,l,249,dyad,com_ind,ind,0.9876819422043795,0.9919853951064384,0.9920284855951343,-0.0021948169397254
22,EVC,l,249,face,face_first,face_noncom,0.9751986587910696,0.9541455246920334,0.9620241386974366,0.0026479530441148
22,MT,l,166,dyad,com_ind,ind,0.9771448566453016,0.9564508556612568,0.9613497493687552,0.005448106784524
22,MT,l,166,face,face_first,face_noncom,0.964719849851932,0.9716769957624772,0.9488899863793848,0.0193084364278199
22,SI-STS,r,126,dyad,com_ind,ind,0.6734666836932865,0.8324163191902623,0.6695446138194197,0.0833968876223547
22,SI-STS,r,126,face,face_first,face_noncom,0.6386609988649081,0.8798364423565347,0.6439947212261902,0.1152539993845312
22,TPJ,r,320,dyad,com_ind,ind,0.8819365512791364,0.931896069222229,0.9295710821801962,-0.0226547719295134
22,TPJ,r,320,face,face_first,face_noncom,0.8483036545059488,0.724379056691037,0.7600215251565545,0.0263198304419383
22,fSTS,r,56,dyad,com_ind,ind,0.9504426389298998,0.9521914753099544,0.9237938438638408,0.0275232132560863
22,fSTS,r,56,face,face_first,face_noncom,0.8381514393594837,0.9226331318614394,0.7619608467797132,0.1184314388307483
22,FFA,r,107,dyad,com_ind,ind,0.9349143434812954,0.8919303538875969,0.911573612284575,0.0018487363998711
22,FFA,r,107,face,face_first,face_noncom,0.7025739879433646,0.955787940838735,0.8860814589661818,-0.0569004945751321
22,EBA,r,134,dyad,com_ind,ind,0.9117772114340912,0.9368883338453504,0.8737050106010522,0.0506277620386685
22,EBA,r,134,face,face_first,face_noncom,0.9278350631800564,0.8731276066712221,0.7946789203670829,0.1058024145585564
22,EVC,r,263,dyad,com_ind,ind,0.9830981481810296,0.9832250696286496,0.9819351410091306,0.0012264678957089
22,EVC,r,263,face,face_first,face_noncom,0.9824314975715572,0.9514881393117228,0.9341279966422328,0.0328318217994073
22,MT,r,165,dyad,com_ind,ind,0.9684270549160278,0.9604800109335332,0.9620715728012956,0.0023819601234849
22,MT,r,165,face,face_first,face_noncom,0.9750292598537832,0.9759108459287996,0.9537187263007216,0.0217513265905697
23,SI-STS,l,218,dyad,com_ind,ind,0.9137321879080702,0.6579164844394104,0.6374634463006789,0.1483608898730614
23,SI-STS,l,218,face,face_first,face_noncom,0.9629013486210596,0.8405512419176617,0.7889540953610505,0.11277219990831
23,TPJ,l,254,dyad,com_ind,ind,0.7222137724096339,0.8184308463339536,0.6105541469252423,0.1597681624465513
23,TPJ,l,254,face,face_first,face_noncom,0.2995620498221969,0.6772381008701571,0.6341862677954049,-0.1457861924492278
23,fSTS,l,23,dyad,com_ind,ind,0.9373561272417176,0.9391494815805718,0.8160579480079662,0.1221948564031785
23,fSTS,l,23,face,face_first,face_noncom,0.9809796343182148,0.6057018746284377,0.771896189679297,0.0214445647940293
23,FFA,l,106,dyad,com_ind,ind,0.9636164019255238,0.9517209674662196,0.9476482576160344,0.0100204270798373
23,FFA,l,106,face,face_first,face_noncom,0.9426776011296952,0.9591582633453142,0.92667422258581,0.0242437096516947
23,EBA,l,107,dyad,com_ind,ind,0.976054785649116,0.9869652530829376,0.952728511028696,0.0287815083373309
23,EBA,l,107,face,face_first,face_noncom,0.9475735173044024,0.932262333062084,0.8434177416235489,0.0965001835596943
23,EVC,l,249,dyad,com_ind,ind,0.9828523158002404,0.9702820354563824,0.9864510929209972,-0.0098839172926856
23,EVC,l,249,face,face_first,face_noncom,0.9581944344916924,0.9859490163135268,0.9548906985962464,0.0171810268063632
23,MT,l,166,dyad,com_ind,ind,0.9772853256973176,0.9835533345743694,0.9526383650510116,0.027780965084832
23,MT,l,166,face,face_first,face_noncom,0.9713128688876996,0.9821888474001506,0.8761091220890195,0.1006417360549055
23,SI-STS,r,181,dyad,com_ind,ind,0.9420499220770584,0.8019235942569285,0.7456116066411715,0.126375151525822
23,SI-STS,r,181,face,face_first,face_noncom,0.8827874295844054,0.7561768393124892,0.6926536322998337,0.1268285021486136
23,TPJ,r,285,dyad,com_ind,ind,0.9414442664053836,0.931253374762528,0.8988515292365706,0.0374972913473852
23,TPJ,r,285,face,face_first,face_noncom,0.9591243961853384,0.8887005879948932,0.9274962642075388,-0.0035837721174228
23,fSTS,r,91,dyad,com_ind,ind,0.9538845927920716,0.9416132579196024,0.7679126502440323,0.1798362751118047
23,fSTS,r,91,face,face_first,face_noncom,0.9881981713967462,0.9344476365759332,0.7917247557194654,0.1695981482668743
23,FFA,r,107,dyad,com_ind,ind,0.9599845581572466,0.980152250605457,0.9774065294929636,-0.0073381251116119
23,FFA,r,107,face,face_first,face_noncom,0.962163483308378,0.9248344084268646,0.9194111895665243,0.0240877563010968
23,EBA,r,137,dyad,com_ind,ind,0.977017737707786,0.8797806506995378,0.9432576339577624,-0.0148584397541006
23,EBA,r,137,face,face_first,face_noncom,0.9782229557969546,0.961463534016098,0.906939344190546,0.0629039007159802
23,EVC,r,263,dyad,com_ind,ind,0.979016527051258,0.9831058181188512,0.981724447574348,-0.0006632749892934
23,EVC,r,263,face,face_first,face_noncom,0.979236156467383,0.9818945921182132,0.958145551834818,0.0224198224579803
23,MT,r,165,dyad,com_ind,ind,0.9785166424806632,0.9875300110168344,0.9680633326819464,0.0149599940668023
23,MT,r,165,face,face_first,face_noncom,0.9734256823554984,0.9847164285061376,0.9300711511917268,0.0489999042390912
